id,essay_id,of1,of2,of3,cf1,cf2,cf3,ef1,ef2,ef3,af1,af2,af3,nf1,nf2,nf3,model,temperature,input_tokens,output_tokens
1541,148,7,7,6,3,3,4,7,4,5,8,7,5,6,3,5,gpt-5-mini-2025-08-07,0,631,1034
1542,148,7,7,6,3,3,5,6,4,5,8,7,4,7,2,5,gpt-5-mini-2025-08-07,0,695,1034
1543,148,7,6,5,3,3,4,7,4,5,8,7,4,7,3,5,gpt-5-mini-2025-08-07,0,631,1034
1544,148,7,6,6,2,3,4,6,5,5,8,7,4,6,3,4,gpt-5-mini-2025-08-07,0,759,1034
1545,148,7,6,6,2,2,4,6,3,4,8,7,5,6,2,4,gpt-5-mini-2025-08-07,0,695,1034
1546,148,7,6,6,2,3,4,7,4,5,8,6,3,6,3,5,gpt-5-mini-2025-08-07,0,695,1034
1547,148,6,6,6,2,2,4,6,3,5,7,7,4,6,2,4,gpt-5-mini-2025-08-07,0,631,1034
1548,148,7,6,5,2,3,4,7,4,5,8,6,5,5,2,4,gpt-5-mini-2025-08-07,0,631,1034
1549,149,4,6,5,3,4,5,7,4,5,5,6,5,7,3,4,gpt-5-mini-2025-08-07,0,951,859
1550,149,3,5,4,3,4,6,7,5,6,4,4,3,6,2,5,gpt-5-mini-2025-08-07,0,1335,859
1551,149,2,4,3,2,3,4,6,3,5,4,4,5,7,3,5,gpt-5-mini-2025-08-07,0,695,859
1552,149,4,5,3,2,3,5,7,6,5,4,4,5,6,3,6,gpt-5-mini-2025-08-07,0,887,859
1553,149,3,5,4,3,3,5,7,3,5,4,4,5,8,3,5,gpt-5-mini-2025-08-07,0,823,859
1554,149,3,4,4,2,3,5,8,6,5,4,5,5,7,4,6,gpt-5-mini-2025-08-07,0,823,859
1555,149,3,4,3,2,3,4,6,6,5,3,3,4,7,3,5,gpt-5-mini-2025-08-07,0,823,859
1556,149,3,4,3,2,3,4,6,4,4,3,6,5,7,3,5,gpt-5-mini-2025-08-07,0,759,859
1557,149,3,4,4,3,4,5,7,5,6,5,4,5,7,3,6,gpt-5-mini-2025-08-07,0,823,859
1558,149,3,5,3,3,4,5,7,6,6,3,6,5,7,3,5,gpt-5-mini-2025-08-07,0,823,859
1559,150,6,5,8,2,2,5,6,3,4,7,7,6,6,4,5,gpt-5-mini-2025-08-07,0,759,1337
1560,150,5,5,8,2,3,5,7,3,4,6,6,5,6,4,6,gpt-5-mini-2025-08-07,0,695,1337
1561,150,4,4,8,2,2,5,7,3,4,6,6,5,6,4,5,gpt-5-mini-2025-08-07,0,759,1337
1562,150,6,5,8,2,3,4,6,4,5,4,5,5,7,4,6,gpt-5-mini-2025-08-07,0,823,1337
1563,150,5,5,7,2,2,5,6,4,4,3,5,5,6,4,5,gpt-5-mini-2025-08-07,0,631,1337
1564,150,6,5,7,3,3,5,6,3,5,6,6,5,6,2,5,gpt-5-mini-2025-08-07,0,695,1337
1565,150,7,5,7,2,3,6,7,3,4,5,4,6,6,3,6,gpt-5-mini-2025-08-07,0,823,1337
1566,150,5,4,7,2,3,6,5,3,4,6,7,6,6,3,5,gpt-5-mini-2025-08-07,0,631,1337
1567,150,5,4,7,2,3,5,6,3,4,6,7,6,7,4,6,gpt-5-mini-2025-08-07,0,695,1337
1568,150,4,4,7,2,3,7,7,4,4,6,6,6,7,3,6,gpt-5-mini-2025-08-07,0,695,1337
1569,151,6,7,6,2,3,5,4,2,4,4,7,5,6,2,4,gpt-5-mini-2025-08-07,0,695,726
1570,151,6,7,6,2,4,5,6,3,5,4,6,5,6,3,6,gpt-5-mini-2025-08-07,0,744,726
1571,151,6,7,6,2,4,6,6,3,3,4,8,5,5,4,5,gpt-5-mini-2025-08-07,0,823,726
1572,151,6,7,6,2,4,6,5,4,5,5,7,4,6,3,5,gpt-5-mini-2025-08-07,0,823,726
1573,151,6,7,6,2,3,5,6,5,4,5,7,5,6,3,3,gpt-5-mini-2025-08-07,0,695,726
1574,151,6,7,7,2,5,7,6,3,3,5,7,5,5,3,5,gpt-5-mini-2025-08-07,0,823,726
1575,151,6,7,6,2,3,5,4,3,4,5,6,5,6,4,5,gpt-5-mini-2025-08-07,0,759,726
1576,151,6,7,7,2,4,5,5,3,3,4,7,5,5,3,3,gpt-5-mini-2025-08-07,0,567,726
1577,151,6,7,7,2,4,5,6,2,4,4,7,5,5,3,4,gpt-5-mini-2025-08-07,0,680,726
1578,151,6,7,6,2,5,7,6,3,5,4,7,5,6,3,5,gpt-5-mini-2025-08-07,0,1015,726
1579,152,6,6,3,2,5,6,7,3,6,7,7,4,8,2,7,gpt-5-mini-2025-08-07,0,695,893
1580,152,6,6,3,2,4,6,7,2,5,7,7,3,8,3,6,gpt-5-mini-2025-08-07,0,872,893
1581,152,5,5,3,2,5,6,7,3,6,7,7,4,8,3,6,gpt-5-mini-2025-08-07,0,759,893
1582,152,6,6,3,2,5,6,7,3,5,7,7,5,8,3,7,gpt-5-mini-2025-08-07,0,888,893
1583,152,6,6,4,2,5,6,7,3,6,7,7,5,8,3,4,gpt-5-mini-2025-08-07,0,823,893
1584,152,6,5,3,2,6,7,7,3,5,7,7,5,8,2,6,gpt-5-mini-2025-08-07,0,695,893
1585,152,6,4,3,2,4,6,7,3,5,7,8,5,8,2,7,gpt-5-mini-2025-08-07,0,695,893
1586,152,6,5,3,2,4,6,7,3,5,7,7,5,8,3,6,gpt-5-mini-2025-08-07,0,616,893
1587,152,6,6,3,2,4,6,7,2,5,6,6,4,7,2,5,gpt-5-mini-2025-08-07,0,1463,893
1588,152,5,6,3,3,5,6,6,3,5,6,6,5,8,4,7,gpt-5-mini-2025-08-07,0,823,893
1589,153,6,5,5,2,3,4,6,3,4,5,6,5,5,2,4,gpt-5-mini-2025-08-07,0,631,1061
1590,153,6,6,6,3,3,4,6,5,5,4,4,5,4,2,3,gpt-5-mini-2025-08-07,0,951,1061
1591,153,6,6,6,3,4,5,7,6,4,3,5,4,5,2,4,gpt-5-mini-2025-08-07,0,887,1061
1592,153,5,5,5,2,3,4,6,4,5,3,4,5,4,2,4,gpt-5-mini-2025-08-07,0,695,1061
1593,153,6,6,6,3,4,5,7,4,5,4,4,4,4,2,5,gpt-5-mini-2025-08-07,0,951,1061
1594,153,6,6,6,2,4,5,6,4,5,3,5,5,5,3,4,gpt-5-mini-2025-08-07,0,631,1061
1595,153,6,5,6,2,2,4,6,3,4,3,4,5,5,2,5,gpt-5-mini-2025-08-07,0,695,1061
1596,153,6,6,5,2,3,5,6,3,5,4,6,5,6,2,4,gpt-5-mini-2025-08-07,0,759,1061
1597,153,6,5,6,3,3,5,6,3,5,4,5,4,5,2,3,gpt-5-mini-2025-08-07,0,951,1061
1598,153,6,5,6,3,3,5,7,5,5,3,4,4,5,3,4,gpt-5-mini-2025-08-07,0,823,1061
1599,154,3,7,8,2,3,2,3,5,7,2,3,2,7,7,8,gpt-5-mini-2025-08-07,0,823,853
1600,154,2,7,8,2,2,2,3,5,7,2,2,2,8,7,8,gpt-5-mini-2025-08-07,0,759,853
1601,154,3,7,9,2,2,2,4,6,7,3,2,3,7,7,8,gpt-5-mini-2025-08-07,0,631,853
1602,154,3,7,9,2,2,3,3,5,8,2,2,2,8,7,9,gpt-5-mini-2025-08-07,0,631,853
1603,154,3,7,8,2,2,2,3,5,7,2,2,3,7,7,8,gpt-5-mini-2025-08-07,0,823,853
1604,154,3,7,8,2,2,2,3,5,8,2,2,2,8,8,8,gpt-5-mini-2025-08-07,0,695,853
1605,154,3,7,8,2,2,2,4,5,8,3,2,2,8,7,8,gpt-5-mini-2025-08-07,0,631,853
1606,154,3,7,8,2,2,2,3,5,7,2,2,2,7,7,8,gpt-5-mini-2025-08-07,0,695,853
1607,154,3,7,8,2,2,3,3,5,8,2,2,2,8,7,8,gpt-5-mini-2025-08-07,0,631,853
1608,154,3,6,8,2,2,2,3,5,7,3,2,3,7,7,8,gpt-5-mini-2025-08-07,0,631,853
1609,155,3,4,4,3,3,5,7,3,4,7,8,6,5,4,5,gpt-5-mini-2025-08-07,0,695,1233
1610,155,4,4,3,3,3,6,7,3,4,7,8,6,4,3,4,gpt-5-mini-2025-08-07,0,759,1233
1611,155,5,3,4,2,3,6,7,2,4,7,7,6,4,2,4,gpt-5-mini-2025-08-07,0,823,1233
1612,155,5,3,4,2,3,5,7,4,4,7,7,6,5,3,5,gpt-5-mini-2025-08-07,0,823,1233
1613,155,4,4,4,3,3,5,6,3,3,8,7,6,5,2,5,gpt-5-mini-2025-08-07,0,631,1233
1614,155,4,3,4,2,3,5,7,3,4,7,7,6,5,2,4,gpt-5-mini-2025-08-07,0,759,1233
1615,155,5,4,4,3,3,6,7,3,4,8,7,6,5,3,6,gpt-5-mini-2025-08-07,0,759,1233
1616,155,4,4,4,3,3,6,7,3,3,8,7,6,5,3,5,gpt-5-mini-2025-08-07,0,823,1233
1617,155,4,4,4,3,3,6,7,3,3,7,8,6,5,3,5,gpt-5-mini-2025-08-07,0,759,1233
1618,155,3,4,4,2,3,6,7,3,3,7,7,6,4,2,5,gpt-5-mini-2025-08-07,0,631,1233
1619,156,2,2,2,2,2,5,5,3,4,5,4,4,6,3,5,gpt-5-mini-2025-08-07,0,887,646
1620,156,3,2,3,2,3,5,5,3,4,5,4,3,6,2,6,gpt-5-mini-2025-08-07,0,759,646
1621,156,2,2,3,2,3,4,5,3,4,4,4,4,6,3,5,gpt-5-mini-2025-08-07,0,631,646
1622,156,2,2,3,2,2,4,4,3,3,4,4,4,6,3,4,gpt-5-mini-2025-08-07,0,567,646
1623,156,2,2,3,2,2,5,6,3,4,4,5,3,6,3,5,gpt-5-mini-2025-08-07,0,695,646
1624,156,3,2,3,2,2,5,5,3,4,4,4,3,6,2,5,gpt-5-mini-2025-08-07,0,616,646
1625,156,2,2,3,2,3,5,5,3,4,4,4,3,7,3,5,gpt-5-mini-2025-08-07,0,567,646
1626,156,2,1,3,2,2,5,5,3,3,3,3,3,6,3,4,gpt-5-mini-2025-08-07,0,631,646
1627,156,3,2,3,2,3,5,5,3,4,3,4,3,5,2,4,gpt-5-mini-2025-08-07,0,631,646
1628,156,2,1,3,2,3,6,5,3,4,3,4,3,7,2,6,gpt-5-mini-2025-08-07,0,923,646
1629,157,4,5,3,5,4,6,7,3,3,6,8,6,8,3,6,gpt-5-mini-2025-08-07,0,759,1035
1630,157,4,3,3,4,4,6,7,3,4,5,8,6,8,3,5,gpt-5-mini-2025-08-07,0,696,1035
1631,157,4,2,2,5,5,6,7,3,4,5,7,6,8,3,5,gpt-5-mini-2025-08-07,0,759,1035
1632,157,4,3,3,6,5,7,7,3,4,5,8,7,8,3,5,gpt-5-mini-2025-08-07,0,631,1035
1633,157,4,3,3,5,4,6,7,3,4,6,7,6,8,3,5,gpt-5-mini-2025-08-07,0,631,1035
1634,157,5,2,3,6,5,7,8,3,4,6,7,6,8,3,5,gpt-5-mini-2025-08-07,0,631,1035
1635,157,4,3,3,4,4,6,7,3,3,5,8,6,8,4,5,gpt-5-mini-2025-08-07,0,695,1035
1636,157,5,3,4,5,4,6,7,3,4,6,8,7,8,2,6,gpt-5-mini-2025-08-07,0,631,1035
1637,157,4,3,3,5,5,6,7,3,3,6,7,6,8,3,4,gpt-5-mini-2025-08-07,0,887,1035
1638,157,5,3,3,4,4,6,7,3,4,5,8,6,8,3,5,gpt-5-mini-2025-08-07,0,631,1035
1639,158,6,7,8,2,4,3,8,7,8,4,3,4,6,3,8,gpt-5-mini-2025-08-07,0,695,1385
1640,158,5,6,7,2,3,3,8,7,8,3,2,3,7,4,8,gpt-5-mini-2025-08-07,0,759,1385
1641,158,6,6,8,2,5,5,8,7,8,4,3,3,5,3,8,gpt-5-mini-2025-08-07,0,951,1385
1642,158,6,6,7,2,3,4,8,7,9,3,2,3,6,3,8,gpt-5-mini-2025-08-07,0,695,1385
1643,158,6,5,7,2,4,3,8,7,8,2,2,4,6,3,8,gpt-5-mini-2025-08-07,0,567,1385
1644,158,7,6,8,2,5,4,8,7,9,3,2,3,7,3,8,gpt-5-mini-2025-08-07,0,887,1385
1645,158,6,6,7,1,3,3,8,7,9,3,2,4,6,3,8,gpt-5-mini-2025-08-07,0,695,1385
1646,158,6,7,8,2,5,5,8,7,9,4,2,3,7,3,8,gpt-5-mini-2025-08-07,0,887,1385
1647,158,6,6,8,2,5,4,8,7,9,4,3,3,6,2,8,gpt-5-mini-2025-08-07,0,759,1385
1648,158,6,5,7,3,4,4,8,7,8,4,2,4,6,3,8,gpt-5-mini-2025-08-07,0,695,1385
1649,159,6,4,4,3,4,6,7,3,5,8,7,5,7,3,5,gpt-5-mini-2025-08-07,0,823,1580
1650,159,6,4,4,3,4,5,7,3,4,7,7,5,8,4,6,gpt-5-mini-2025-08-07,0,695,1580
1651,159,6,4,4,3,5,7,7,3,5,8,7,5,7,4,6,gpt-5-mini-2025-08-07,0,695,1580
1652,159,6,4,4,3,4,6,7,3,5,7,8,5,8,4,6,gpt-5-mini-2025-08-07,0,759,1580
1653,159,6,5,4,3,4,6,7,4,4,7,7,5,8,4,6,gpt-5-mini-2025-08-07,0,759,1580
1654,159,6,6,3,4,4,6,7,3,5,7,7,5,8,3,5,gpt-5-mini-2025-08-07,0,823,1580
1655,159,6,5,4,3,4,6,7,3,5,8,8,5,7,3,6,gpt-5-mini-2025-08-07,0,695,1580
1656,159,6,6,5,4,5,6,7,3,5,8,7,5,8,3,6,gpt-5-mini-2025-08-07,0,759,1580
1657,159,6,5,5,3,4,6,7,3,4,7,7,5,8,3,6,gpt-5-mini-2025-08-07,0,759,1580
1658,159,7,5,4,4,5,6,7,3,4,8,8,6,8,4,5,gpt-5-mini-2025-08-07,0,695,1580
1659,160,8,5,7,3,4,6,7,4,5,6,7,5,7,4,6,gpt-5-mini-2025-08-07,0,823,889
1660,160,8,7,7,3,5,5,7,4,7,6,7,6,7,2,6,gpt-5-mini-2025-08-07,0,567,889
1661,160,8,6,7,3,5,6,7,3,7,6,8,5,8,3,6,gpt-5-mini-2025-08-07,0,695,889
1662,160,8,7,7,3,5,6,7,3,5,7,8,5,7,3,5,gpt-5-mini-2025-08-07,0,759,889
1663,160,8,7,7,3,4,6,7,4,6,6,7,6,7,3,6,gpt-5-mini-2025-08-07,0,567,889
1664,160,7,7,7,3,5,5,7,5,6,6,8,5,7,3,6,gpt-5-mini-2025-08-07,0,631,889
1665,160,8,7,7,3,5,6,7,4,6,6,7,5,8,3,5,gpt-5-mini-2025-08-07,0,631,889
1666,160,8,6,6,3,4,5,7,4,6,6,7,6,7,2,6,gpt-5-mini-2025-08-07,0,631,889
1667,160,8,7,7,3,5,6,7,3,6,6,8,4,8,3,7,gpt-5-mini-2025-08-07,0,631,889
1668,160,8,5,7,2,6,5,7,3,6,5,7,6,8,2,6,gpt-5-mini-2025-08-07,0,631,889
1669,161,3,4,3,6,6,7,7,6,6,5,6,6,6,2,5,gpt-5-mini-2025-08-07,0,1079,782
1670,161,3,4,3,3,5,7,7,6,6,6,6,5,6,2,6,gpt-5-mini-2025-08-07,0,631,782
1671,161,3,4,3,3,5,6,7,6,6,5,6,5,6,2,5,gpt-5-mini-2025-08-07,0,760,782
1672,161,3,4,3,4,5,6,7,6,6,5,5,5,6,2,6,gpt-5-mini-2025-08-07,0,695,782
1673,161,3,5,3,4,6,7,8,7,6,5,6,5,6,2,4,gpt-5-mini-2025-08-07,0,695,782
1674,161,3,4,3,4,6,6,7,5,6,5,6,5,6,2,5,gpt-5-mini-2025-08-07,0,759,782
1675,161,2,5,3,3,4,5,7,5,6,5,4,5,5,2,4,gpt-5-mini-2025-08-07,0,631,782
1676,161,3,5,3,5,6,6,7,6,6,5,6,5,6,2,5,gpt-5-mini-2025-08-07,0,823,782
1677,161,3,3,3,3,5,6,7,6,6,5,6,4,6,2,5,gpt-5-mini-2025-08-07,0,695,782
1678,161,3,5,3,6,6,7,7,6,6,5,5,5,6,2,5,gpt-5-mini-2025-08-07,0,695,782
1679,162,5,7,5,3,6,7,8,3,8,7,8,7,5,1,3,gpt-5-mini-2025-08-07,0,759,684
1680,162,4,5,4,3,4,6,8,4,7,7,7,5,6,1,5,gpt-5-mini-2025-08-07,0,695,684
1681,162,4,6,3,5,5,6,8,3,7,7,8,7,5,2,5,gpt-5-mini-2025-08-07,0,695,684
1682,162,3,6,3,3,5,6,8,4,7,7,7,6,5,1,4,gpt-5-mini-2025-08-07,0,631,684
1683,162,5,6,5,5,5,6,8,6,7,7,7,7,6,1,4,gpt-5-mini-2025-08-07,0,567,684
1684,162,4,6,4,4,5,7,8,4,7,6,7,6,6,2,4,gpt-5-mini-2025-08-07,0,631,684
1685,162,6,6,5,4,5,7,8,5,8,6,7,6,6,1,3,gpt-5-mini-2025-08-07,0,759,684
1686,162,5,6,5,5,6,7,8,5,8,7,7,7,4,1,4,gpt-5-mini-2025-08-07,0,631,684
1687,162,5,6,5,4,5,6,8,4,7,7,7,6,6,1,4,gpt-5-mini-2025-08-07,0,567,684
1688,162,5,6,4,4,6,7,8,3,7,7,8,6,5,2,4,gpt-5-mini-2025-08-07,0,567,684
1689,163,2,3,3,2,2,4,8,5,7,3,3,3,4,2,7,gpt-5-mini-2025-08-07,0,631,808
1690,163,2,3,4,2,3,5,8,5,7,3,3,3,5,2,7,gpt-5-mini-2025-08-07,0,695,808
1691,163,2,2,3,2,3,4,8,6,7,3,3,4,5,2,6,gpt-5-mini-2025-08-07,0,631,808
1692,163,2,3,3,2,3,5,8,6,7,3,3,3,5,2,7,gpt-5-mini-2025-08-07,0,759,808
1693,163,2,3,3,2,3,5,8,5,7,4,4,3,5,2,6,gpt-5-mini-2025-08-07,0,759,808
1694,163,2,3,3,2,3,5,8,6,7,3,3,3,5,2,6,gpt-5-mini-2025-08-07,0,603,808
1695,163,2,3,3,2,3,4,8,6,7,3,3,3,5,2,7,gpt-5-mini-2025-08-07,0,695,808
1696,163,2,3,3,2,3,4,8,6,7,3,3,3,5,2,7,gpt-5-mini-2025-08-07,0,759,808
1697,163,2,3,2,2,3,5,7,6,7,3,3,3,4,2,6,gpt-5-mini-2025-08-07,0,695,808
1698,163,2,4,2,2,3,5,7,5,7,4,4,3,4,2,5,gpt-5-mini-2025-08-07,0,823,808
1699,164,7,9,8,4,5,6,6,5,4,7,5,5,6,2,6,gpt-5-mini-2025-08-07,0,823,1046
1700,164,6,9,8,3,5,7,6,4,5,8,7,4,7,2,7,gpt-5-mini-2025-08-07,0,1143,1046
1701,164,6,8,7,5,5,7,6,4,4,7,7,5,6,2,4,gpt-5-mini-2025-08-07,0,631,1046
1702,164,6,8,7,4,5,6,6,5,4,7,6,6,6,2,3,gpt-5-mini-2025-08-07,0,951,1046
1703,164,6,9,7,3,5,6,5,5,4,7,5,5,6,2,3,gpt-5-mini-2025-08-07,0,1015,1046
1704,164,6,8,7,3,4,6,7,4,4,7,6,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1046
1705,164,6,8,7,3,4,6,6,3,4,7,6,5,7,2,5,gpt-5-mini-2025-08-07,0,631,1046
1706,164,6,8,7,5,5,6,5,3,4,7,6,4,6,2,3,gpt-5-mini-2025-08-07,0,695,1046
1707,164,6,8,7,3,5,7,6,4,5,8,7,6,6,2,5,gpt-5-mini-2025-08-07,0,616,1046
1708,164,6,8,7,3,4,6,6,3,4,7,6,5,6,2,3,gpt-5-mini-2025-08-07,0,631,1046
1709,165,4,5,5,3,4,6,8,3,5,7,8,6,8,2,6,gpt-5-mini-2025-08-07,0,759,1357
1710,165,3,6,5,2,3,6,8,3,5,7,8,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1357
1711,165,6,6,5,3,4,6,7,3,5,7,8,5,8,2,6,gpt-5-mini-2025-08-07,0,695,1357
1712,165,4,5,5,3,4,6,7,3,5,7,7,5,7,2,6,gpt-5-mini-2025-08-07,0,631,1357
1713,165,5,6,4,3,4,6,8,3,4,7,8,5,7,2,6,gpt-5-mini-2025-08-07,0,695,1357
1714,165,4,5,5,3,4,6,8,4,5,7,8,6,7,2,6,gpt-5-mini-2025-08-07,0,695,1357
1715,165,4,5,5,3,4,6,8,3,5,7,7,7,7,2,5,gpt-5-mini-2025-08-07,0,567,1357
1716,165,4,5,4,2,3,5,7,4,5,7,8,5,7,3,6,gpt-5-mini-2025-08-07,0,631,1357
1717,165,3,5,4,2,3,5,8,3,5,7,8,5,7,2,6,gpt-5-mini-2025-08-07,0,759,1357
1718,165,5,6,5,3,3,5,7,3,4,7,7,5,7,3,5,gpt-5-mini-2025-08-07,0,695,1357
1719,166,3,7,8,3,4,5,7,5,4,8,8,6,7,6,6,gpt-5-mini-2025-08-07,0,695,607
1720,166,3,6,7,3,4,7,7,5,4,8,7,6,7,6,7,gpt-5-mini-2025-08-07,0,887,607
1721,166,2,7,8,2,3,6,6,6,3,8,8,6,7,6,6,gpt-5-mini-2025-08-07,0,823,607
1722,166,2,7,8,3,5,6,7,6,4,8,8,7,7,6,5,gpt-5-mini-2025-08-07,0,759,607
1723,166,3,7,8,2,3,7,7,6,3,8,7,5,5,5,6,gpt-5-mini-2025-08-07,0,823,607
1724,166,2,6,7,3,4,7,7,6,4,8,7,6,7,6,6,gpt-5-mini-2025-08-07,0,695,607
1725,166,2,7,7,3,5,7,6,5,4,8,7,6,7,6,6,gpt-5-mini-2025-08-07,0,887,607
1726,166,2,7,8,3,5,7,7,6,5,8,7,7,7,6,6,gpt-5-mini-2025-08-07,0,1015,607
1727,166,2,7,7,3,3,6,7,5,4,8,8,6,7,7,5,gpt-5-mini-2025-08-07,0,823,607
1728,166,3,7,7,3,4,7,6,5,4,8,7,6,6,6,5,gpt-5-mini-2025-08-07,0,552,607
1729,167,7,6,8,2,3,5,5,6,7,5,4,5,6,5,8,gpt-5-mini-2025-08-07,0,680,1087
1730,167,7,7,8,2,4,5,5,6,7,6,4,4,6,4,8,gpt-5-mini-2025-08-07,0,887,1087
1731,167,8,7,8,2,5,6,5,6,8,6,4,5,5,3,8,gpt-5-mini-2025-08-07,0,744,1087
1732,167,7,6,8,2,3,5,5,6,7,5,4,5,6,3,7,gpt-5-mini-2025-08-07,0,695,1087
1733,167,7,7,8,2,4,5,6,5,8,5,4,5,6,4,8,gpt-5-mini-2025-08-07,0,823,1087
1734,167,8,7,8,2,5,6,5,5,8,6,5,6,6,2,8,gpt-5-mini-2025-08-07,0,759,1087
1735,167,7,6,8,2,5,5,6,6,8,6,4,4,6,5,8,gpt-5-mini-2025-08-07,0,823,1087
1736,167,7,6,8,2,4,5,5,6,8,5,4,5,6,3,8,gpt-5-mini-2025-08-07,0,887,1087
1737,167,8,7,8,2,5,5,6,6,8,6,5,5,6,4,8,gpt-5-mini-2025-08-07,0,695,1087
1738,167,7,7,8,2,5,5,6,6,8,6,4,5,7,5,8,gpt-5-mini-2025-08-07,0,887,1087
1739,168,3,3,3,5,6,7,7,5,6,8,7,4,6,2,4,gpt-5-mini-2025-08-07,0,631,1117
1740,168,3,3,3,5,6,7,7,5,7,8,7,4,7,2,6,gpt-5-mini-2025-08-07,0,759,1117
1741,168,3,2,2,4,6,7,7,5,7,8,7,4,6,2,5,gpt-5-mini-2025-08-07,0,695,1117
1742,168,2,2,3,5,6,7,7,5,7,8,7,4,7,3,6,gpt-5-mini-2025-08-07,0,823,1117
1743,168,3,3,3,5,6,8,7,6,7,8,7,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1117
1744,168,2,2,2,3,5,7,6,5,6,8,7,3,7,3,6,gpt-5-mini-2025-08-07,0,695,1117
1745,168,3,3,3,5,6,7,7,4,7,8,8,6,7,3,5,gpt-5-mini-2025-08-07,0,759,1117
1746,168,3,3,3,6,6,8,7,5,7,8,7,4,6,2,6,gpt-5-mini-2025-08-07,0,759,1117
1747,168,3,3,3,6,6,7,7,5,7,8,7,4,6,2,5,gpt-5-mini-2025-08-07,0,823,1117
1748,168,3,2,2,3,6,7,6,5,7,8,7,4,6,2,5,gpt-5-mini-2025-08-07,0,887,1117
1749,169,6,6,5,2,3,3,7,5,7,3,2,4,6,4,7,gpt-5-mini-2025-08-07,0,552,890
1750,169,5,6,5,2,3,4,7,4,8,2,2,4,6,3,7,gpt-5-mini-2025-08-07,0,823,890
1751,169,5,6,6,3,3,4,6,4,5,3,2,4,5,2,6,gpt-5-mini-2025-08-07,0,631,890
1752,169,6,7,5,2,3,4,7,5,7,3,2,5,5,3,6,gpt-5-mini-2025-08-07,0,631,890
1753,169,6,7,5,2,4,4,7,5,6,3,2,4,6,3,6,gpt-5-mini-2025-08-07,0,695,890
1754,169,5,6,6,2,3,4,8,4,7,3,2,4,6,2,6,gpt-5-mini-2025-08-07,0,695,890
1755,169,6,6,6,2,3,3,7,4,7,2,2,3,6,2,7,gpt-5-mini-2025-08-07,0,823,890
1756,169,6,7,5,2,3,4,7,5,7,3,2,4,6,3,7,gpt-5-mini-2025-08-07,0,759,890
1757,169,5,7,6,2,4,4,7,4,7,3,2,5,7,2,7,gpt-5-mini-2025-08-07,0,759,890
1758,169,6,7,6,2,4,3,8,6,7,2,2,4,6,2,6,gpt-5-mini-2025-08-07,0,823,890
1759,170,5,5,4,3,5,6,4,3,3,3,7,4,8,2,4,gpt-5-mini-2025-08-07,0,631,526
1760,170,5,5,4,2,5,6,3,2,2,4,6,5,8,4,2,gpt-5-mini-2025-08-07,0,695,526
1761,170,5,5,4,2,5,6,3,2,3,3,6,4,7,3,3,gpt-5-mini-2025-08-07,0,823,526
1762,170,5,4,4,2,5,6,3,3,3,4,6,4,7,2,3,gpt-5-mini-2025-08-07,0,695,526
1763,170,5,5,4,3,5,6,4,3,3,3,7,5,8,3,3,gpt-5-mini-2025-08-07,0,759,526
1764,170,5,5,4,3,5,6,4,3,2,3,7,5,8,3,3,gpt-5-mini-2025-08-07,0,695,526
1765,170,5,5,4,3,4,6,4,3,2,3,7,3,8,3,3,gpt-5-mini-2025-08-07,0,695,526
1766,170,5,5,4,2,5,6,3,3,3,4,7,4,7,3,2,gpt-5-mini-2025-08-07,0,823,526
1767,170,5,4,4,3,5,6,3,3,3,4,7,4,8,3,3,gpt-5-mini-2025-08-07,0,731,526
1768,170,5,5,4,3,4,6,3,2,3,5,6,4,7,4,3,gpt-5-mini-2025-08-07,0,632,526
1769,171,3,2,3,4,3,5,6,6,5,7,7,4,7,2,4,gpt-5-mini-2025-08-07,0,631,706
1770,171,3,2,4,3,3,5,7,6,6,8,7,5,7,2,5,gpt-5-mini-2025-08-07,0,759,706
1771,171,5,2,3,5,3,5,7,6,5,7,7,4,6,2,4,gpt-5-mini-2025-08-07,0,759,706
1772,171,4,3,3,4,3,6,7,6,5,8,7,5,6,2,3,gpt-5-mini-2025-08-07,0,951,706
1773,171,3,2,3,3,3,7,7,6,6,8,7,5,7,2,4,gpt-5-mini-2025-08-07,0,951,706
1774,171,3,2,3,4,3,5,7,6,5,7,7,4,6,2,4,gpt-5-mini-2025-08-07,0,695,706
1775,171,4,2,4,5,4,6,6,6,5,7,7,4,6,2,5,gpt-5-mini-2025-08-07,0,695,706
1776,171,6,2,3,3,3,6,7,6,5,8,7,4,6,2,3,gpt-5-mini-2025-08-07,0,695,706
1777,171,3,3,4,3,3,6,7,6,5,7,7,4,6,2,5,gpt-5-mini-2025-08-07,0,823,706
1778,171,3,2,3,4,3,6,7,3,5,8,7,4,7,2,5,gpt-5-mini-2025-08-07,0,695,706
1779,172,4,2,4,2,5,6,6,4,6,3,2,2,7,3,7,gpt-5-mini-2025-08-07,0,695,729
1780,172,2,3,3,2,6,7,6,4,6,2,2,3,6,3,7,gpt-5-mini-2025-08-07,0,823,729
1781,172,2,2,4,2,4,6,6,3,5,3,3,3,7,4,7,gpt-5-mini-2025-08-07,0,887,729
1782,172,2,3,4,2,6,7,6,6,6,4,4,3,7,4,7,gpt-5-mini-2025-08-07,0,951,729
