id,hash,entry_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
4121,fc42ea3f88f39b67aab061291a9abdf68ae8e7e0d5710e1294c92730b4b58cfa,1330,2,8,6,5,5,4,3,7,7,4,5,3,5,3,4,2,6,5,6,5,gpt-5-mini-2025-08-07,938,761
4122,e6fdcd5e5ee3b4c8b7f54d0fe4c9af1f495babf71aca5d5f456afc52094bbb4f,1332,0,8,6,5,5,5,5,9,8,5,5,5,6,3,5,4,7,6,6,6,gpt-5-mini-2025-08-07,939,833
4123,e6fdcd5e5ee3b4c8b7f54d0fe4c9af1f495babf71aca5d5f456afc52094bbb4f,1332,1,8,6,5,5,6,4,8,8,4,4,5,6,3,5,4,7,6,6,6,gpt-5-mini-2025-08-07,810,833
4124,e6fdcd5e5ee3b4c8b7f54d0fe4c9af1f495babf71aca5d5f456afc52094bbb4f,1332,2,8,6,5,5,5,6,9,8,4,4,6,6,3,5,3,7,6,6,6,gpt-5-mini-2025-08-07,938,833
4125,56f8d5e3d25a9b77a8b68ebf02cdd0755ce030f0c2addaf12eae36e5f45ac358,1333,0,8,8,7,8,6,6,8,8,6,5,3,7,6,5,6,7,4,7,7,gpt-5-mini-2025-08-07,1068,650
4126,56f8d5e3d25a9b77a8b68ebf02cdd0755ce030f0c2addaf12eae36e5f45ac358,1333,1,8,7,8,7,5,5,8,7,7,6,3,7,5,5,5,6,3,7,6,gpt-5-mini-2025-08-07,1066,650
4127,56f8d5e3d25a9b77a8b68ebf02cdd0755ce030f0c2addaf12eae36e5f45ac358,1333,2,8,7,8,8,6,6,8,8,7,6,5,7,6,6,6,6,3,6,6,gpt-5-mini-2025-08-07,1066,650
4128,120acadc058993e5d3611ecb91992f40fa776669aba077f0d20399b3c8cfd918,1334,0,8,6,5,5,7,4,7,9,4,5,4,5,3,4,5,5,7,6,6,gpt-5-mini-2025-08-07,1002,781
4129,120acadc058993e5d3611ecb91992f40fa776669aba077f0d20399b3c8cfd918,1334,1,8,7,6,5,6,5,7,9,5,6,3,5,3,3,4,6,6,6,5,gpt-5-mini-2025-08-07,1194,781
4130,120acadc058993e5d3611ecb91992f40fa776669aba077f0d20399b3c8cfd918,1334,2,9,7,7,6,7,7,7,9,6,5,5,6,3,5,6,6,6,6,5,gpt-5-mini-2025-08-07,1322,781
4131,363d470899a3aed54c14512444e470342f326f58746e2d25a9b21eb6f55bcbc8,1336,0,8,5,4,8,5,6,7,8,4,3,7,8,7,5,4,5,6,6,5,gpt-5-mini-2025-08-07,874,653
4132,363d470899a3aed54c14512444e470342f326f58746e2d25a9b21eb6f55bcbc8,1336,1,8,6,5,7,6,6,7,8,5,4,7,7,6,5,4,6,6,6,6,gpt-5-mini-2025-08-07,1258,653
4133,363d470899a3aed54c14512444e470342f326f58746e2d25a9b21eb6f55bcbc8,1336,2,7,5,5,7,6,5,7,7,4,5,7,7,6,5,4,6,5,5,5,gpt-5-mini-2025-08-07,1066,653
4134,dbaf8291ca2a4fb59ce899c5e9f386f40fdb69476506c79e729b10a7e457fa3e,1340,0,8,6,4,8,5,5,7,8,4,4,9,8,7,3,3,6,7,6,6,gpt-5-mini-2025-08-07,1066,713
4135,dbaf8291ca2a4fb59ce899c5e9f386f40fdb69476506c79e729b10a7e457fa3e,1340,1,8,6,5,8,4,5,8,8,4,3,8,8,6,4,4,4,5,6,6,gpt-5-mini-2025-08-07,874,713
4136,dbaf8291ca2a4fb59ce899c5e9f386f40fdb69476506c79e729b10a7e457fa3e,1340,2,8,5,5,8,6,6,7,8,4,4,9,8,7,4,4,7,6,7,6,gpt-5-mini-2025-08-07,1386,713
4137,dedf5f1321afc3397e1b7af060a20e8146e5e9ae98c9fbf3e6a67b921a20461c,1341,0,7,3,6,4,7,2,7,6,6,4,5,5,2,4,5,7,7,6,7,gpt-5-mini-2025-08-07,938,864
4138,dedf5f1321afc3397e1b7af060a20e8146e5e9ae98c9fbf3e6a67b921a20461c,1341,1,8,3,6,3,6,3,8,7,6,3,5,5,2,5,5,7,7,6,6,gpt-5-mini-2025-08-07,1130,864
4139,dedf5f1321afc3397e1b7af060a20e8146e5e9ae98c9fbf3e6a67b921a20461c,1341,2,7,4,6,3,7,5,8,8,6,5,5,4,2,5,6,7,7,6,7,gpt-5-mini-2025-08-07,1194,864
4140,aa4e84012e5602efb7fd8892ee3a69383d3b725370be46c8a1a28925292f4092,1352,0,3,8,8,6,3,2,3,5,7,7,3,7,2,3,3,4,7,8,7,gpt-5-mini-2025-08-07,1002,588
4141,aa4e84012e5602efb7fd8892ee3a69383d3b725370be46c8a1a28925292f4092,1352,1,6,6,7,4,4,3,4,6,7,6,2,5,2,3,3,6,7,8,7,gpt-5-mini-2025-08-07,810,588
4142,aa4e84012e5602efb7fd8892ee3a69383d3b725370be46c8a1a28925292f4092,1352,2,5,7,6,5,3,2,4,6,6,6,2,6,2,3,3,6,6,6,6,gpt-5-mini-2025-08-07,810,588
4143,d1dd836af729d27e61d3a609989b681c64bae25d18683119dfe2671bbab6ae8d,1395,0,7,3,4,2,4,5,6,6,3,3,2,3,2,4,3,7,7,6,8,gpt-5-mini-2025-08-07,874,546
4144,d1dd836af729d27e61d3a609989b681c64bae25d18683119dfe2671bbab6ae8d,1395,1,8,4,4,2,4,6,6,7,4,4,3,3,2,4,3,6,6,6,7,gpt-5-mini-2025-08-07,1195,546
4145,d1dd836af729d27e61d3a609989b681c64bae25d18683119dfe2671bbab6ae8d,1395,2,6,4,4,2,3,5,6,5,3,3,2,3,2,3,2,6,7,6,7,gpt-5-mini-2025-08-07,1258,546
4146,6880da823d7d6bb3e49c2f06a08dffb63cf865da5265557201554f1cf850e7c6,1343,0,7,5,7,6,5,4,8,8,6,5,7,7,6,5,4,6,8,9,8,gpt-5-mini-2025-08-07,1002,844
4147,6880da823d7d6bb3e49c2f06a08dffb63cf865da5265557201554f1cf850e7c6,1343,1,8,7,6,6,6,6,7,8,6,5,6,7,6,5,6,7,8,9,8,gpt-5-mini-2025-08-07,1258,844
4148,6880da823d7d6bb3e49c2f06a08dffb63cf865da5265557201554f1cf850e7c6,1343,2,7,6,6,5,6,3,7,7,6,5,6,7,6,4,4,7,8,8,8,gpt-5-mini-2025-08-07,1194,844
4149,94cb605600ed2e0a2595b05eaaadd0feec387993d9458bbdc81396877da384e1,1345,0,8,5,4,6,4,6,8,8,4,5,3,5,3,3,3,5,7,8,7,gpt-5-mini-2025-08-07,938,786
4150,94cb605600ed2e0a2595b05eaaadd0feec387993d9458bbdc81396877da384e1,1345,1,8,6,5,6,4,5,8,8,5,5,4,6,4,4,3,6,6,7,6,gpt-5-mini-2025-08-07,1066,786
4151,94cb605600ed2e0a2595b05eaaadd0feec387993d9458bbdc81396877da384e1,1345,2,8,7,5,6,3,4,8,8,5,5,5,6,4,4,3,6,6,7,6,gpt-5-mini-2025-08-07,1002,786
4152,7f17813c9ba113da2fb80ec94c00c8dc11f8015d4bfb0a20de9071b658731d23,1346,0,7,3,5,3,5,3,7,8,5,4,6,4,3,4,3,4,7,6,6,gpt-5-mini-2025-08-07,938,715
4153,7f17813c9ba113da2fb80ec94c00c8dc11f8015d4bfb0a20de9071b658731d23,1346,1,7,3,4,4,4,2,6,7,4,3,6,4,4,3,3,3,6,6,6,gpt-5-mini-2025-08-07,938,715
4154,7f17813c9ba113da2fb80ec94c00c8dc11f8015d4bfb0a20de9071b658731d23,1346,2,7,4,5,4,3,3,6,7,5,4,6,5,5,3,3,3,6,6,6,gpt-5-mini-2025-08-07,1002,715
4155,8291ff4419416cffcfb0a740abab8ac25d726cc29ac8796085be650c0779ea8f,1348,0,8,5,6,5,6,4,7,7,6,4,4,5,2,4,5,7,7,7,7,gpt-5-mini-2025-08-07,1066,750
4156,8291ff4419416cffcfb0a740abab8ac25d726cc29ac8796085be650c0779ea8f,1348,1,8,5,7,5,6,2,7,8,6,4,5,5,2,4,5,6,6,5,6,gpt-5-mini-2025-08-07,1258,750
4157,8291ff4419416cffcfb0a740abab8ac25d726cc29ac8796085be650c0779ea8f,1348,2,8,5,6,4,6,4,7,8,6,4,4,5,2,4,4,7,6,6,6,gpt-5-mini-2025-08-07,874,750
4158,702327d65c1156f23e0281be5ac38dfab2cbfbb201a8db75cade9bd29f74ef11,1350,0,7,6,6,3,5,2,7,7,6,6,2,4,2,5,4,6,5,4,5,gpt-5-mini-2025-08-07,1130,796
4159,702327d65c1156f23e0281be5ac38dfab2cbfbb201a8db75cade9bd29f74ef11,1350,1,6,6,6,5,6,3,8,7,6,5,3,5,3,5,4,7,5,5,6,gpt-5-mini-2025-08-07,1322,796
4160,702327d65c1156f23e0281be5ac38dfab2cbfbb201a8db75cade9bd29f74ef11,1350,2,7,6,6,3,5,3,7,7,5,6,3,4,2,5,4,6,6,5,6,gpt-5-mini-2025-08-07,1258,796
4161,b90f9ec70d12c586d88c56c9ebc3ca4c33639102feb5f475cacb22e82ffc57c9,1353,0,8,5,6,4,6,7,7,7,6,4,3,5,3,6,5,7,6,6,7,gpt-5-mini-2025-08-07,1066,956
4162,b90f9ec70d12c586d88c56c9ebc3ca4c33639102feb5f475cacb22e82ffc57c9,1353,1,8,6,7,5,5,6,7,7,6,5,3,5,2,6,6,7,6,5,7,gpt-5-mini-2025-08-07,1002,956
4163,b90f9ec70d12c586d88c56c9ebc3ca4c33639102feb5f475cacb22e82ffc57c9,1353,2,7,5,6,4,5,7,7,8,5,5,3,5,2,6,5,7,6,7,7,gpt-5-mini-2025-08-07,874,956
4164,e9c10fca64bbc770acdba03fe703524baedd69becfa09a26c7be4cf8d0abcf3c,1396,0,8,7,6,5,4,3,6,8,6,6,3,5,2,4,4,4,5,7,6,gpt-5-mini-2025-08-07,1258,910
4165,e9c10fca64bbc770acdba03fe703524baedd69becfa09a26c7be4cf8d0abcf3c,1396,1,7,6,6,5,5,3,6,8,5,6,3,5,3,4,4,6,6,6,6,gpt-5-mini-2025-08-07,1322,910
4166,e9c10fca64bbc770acdba03fe703524baedd69becfa09a26c7be4cf8d0abcf3c,1396,2,7,6,5,5,4,4,6,8,5,5,3,5,3,3,3,5,5,6,5,gpt-5-mini-2025-08-07,874,910
4167,32ad0e644271f8fb04c82a011a3c8b88c332d5563869f57eef737c0682f52550,1351,0,7,6,5,4,7,5,6,7,5,5,3,5,3,5,5,7,7,6,8,gpt-5-mini-2025-08-07,938,762
4168,32ad0e644271f8fb04c82a011a3c8b88c332d5563869f57eef737c0682f52550,1351,1,6,6,6,3,7,3,6,7,5,5,3,4,3,5,5,8,7,6,8,gpt-5-mini-2025-08-07,1066,762
4169,32ad0e644271f8fb04c82a011a3c8b88c332d5563869f57eef737c0682f52550,1351,2,7,7,7,3,6,5,6,7,6,6,3,5,3,4,4,7,7,6,7,gpt-5-mini-2025-08-07,1002,762
4170,fc0e899fc84c2db92ff7eeb83cdd83d783344ba0594f9f1754c903a5eea8b379,1354,0,6,6,5,7,4,3,7,7,5,6,3,8,3,5,3,5,4,6,6,gpt-5-mini-2025-08-07,1002,858
4171,fc0e899fc84c2db92ff7eeb83cdd83d783344ba0594f9f1754c903a5eea8b379,1354,1,5,6,5,6,4,2,7,7,5,5,3,7,3,5,4,5,5,4,4,gpt-5-mini-2025-08-07,897,858
4172,fc0e899fc84c2db92ff7eeb83cdd83d783344ba0594f9f1754c903a5eea8b379,1354,2,7,5,5,5,6,2,8,7,5,4,3,6,3,4,3,6,2,3,3,gpt-5-mini-2025-08-07,874,858
4173,6be69b5b7ae300c4356e899fcb74ebd0eec3b1190519299b690e17da9ae0033c,1357,0,8,6,7,7,6,4,8,8,6,6,6,7,6,5,6,7,5,4,6,gpt-5-mini-2025-08-07,1194,704
4174,6be69b5b7ae300c4356e899fcb74ebd0eec3b1190519299b690e17da9ae0033c,1357,1,7,6,6,6,6,4,8,6,5,5,7,7,5,5,6,7,5,6,6,gpt-5-mini-2025-08-07,1066,704
4175,6be69b5b7ae300c4356e899fcb74ebd0eec3b1190519299b690e17da9ae0033c,1357,2,8,5,6,7,5,4,8,7,6,5,6,7,6,5,6,8,6,6,6,gpt-5-mini-2025-08-07,1002,704
4176,a15fcd3e1e4b0ca4787efafa0538a37837ff422a254399051b15b81f1dc66f1e,1358,0,7,6,7,6,4,3,8,7,7,6,4,7,3,4,3,6,6,5,4,gpt-5-mini-2025-08-07,1194,674
4177,a15fcd3e1e4b0ca4787efafa0538a37837ff422a254399051b15b81f1dc66f1e,1358,1,7,6,7,7,4,4,8,7,7,5,5,7,4,5,3,6,7,5,6,gpt-5-mini-2025-08-07,1130,674
4178,a15fcd3e1e4b0ca4787efafa0538a37837ff422a254399051b15b81f1dc66f1e,1358,2,8,6,7,6,4,3,8,8,6,5,5,7,3,4,3,7,6,5,5,gpt-5-mini-2025-08-07,1002,674
4179,aa17bad5931afcaabe3d03109d3593b42cc40a58deb4d71902cbdd3a5ad21a00,1359,0,8,5,6,4,7,6,8,7,6,6,4,5,3,3,4,8,8,7,7,gpt-5-mini-2025-08-07,875,834
4180,aa17bad5931afcaabe3d03109d3593b42cc40a58deb4d71902cbdd3a5ad21a00,1359,1,7,4,6,3,7,3,7,6,6,5,4,5,2,2,5,7,8,7,8,gpt-5-mini-2025-08-07,1002,834
4181,aa17bad5931afcaabe3d03109d3593b42cc40a58deb4d71902cbdd3a5ad21a00,1359,2,8,5,7,4,6,6,8,7,6,6,2,5,2,3,4,7,8,6,7,gpt-5-mini-2025-08-07,1002,834
4182,2ef0e728a6a50f72aaa6522259106e0bd953b4a4688a623872e8e873f6c53c71,1361,0,5,5,5,6,6,2,6,4,4,5,6,7,3,5,4,6,4,3,3,gpt-5-mini-2025-08-07,810,556
4183,2ef0e728a6a50f72aaa6522259106e0bd953b4a4688a623872e8e873f6c53c71,1361,1,6,6,5,6,5,2,6,7,4,5,6,6,4,3,3,5,4,3,3,gpt-5-mini-2025-08-07,1130,556
4184,2ef0e728a6a50f72aaa6522259106e0bd953b4a4688a623872e8e873f6c53c71,1361,2,7,5,4,6,5,2,7,6,4,4,7,7,4,4,3,3,3,2,2,gpt-5-mini-2025-08-07,1194,556
4185,ffffb1597abd2a2402579bc3236d8a374c6839faa47cc9c5093c6c3e7add46bf,1362,0,6,5,6,6,3,4,6,7,4,5,6,6,3,3,3,3,6,6,5,gpt-5-mini-2025-08-07,1195,684
4186,ffffb1597abd2a2402579bc3236d8a374c6839faa47cc9c5093c6c3e7add46bf,1362,1,7,6,7,5,4,4,5,6,7,5,5,6,3,3,5,3,6,4,4,gpt-5-mini-2025-08-07,1002,684
4187,ffffb1597abd2a2402579bc3236d8a374c6839faa47cc9c5093c6c3e7add46bf,1362,2,8,6,7,4,5,6,7,8,7,6,5,6,3,3,5,4,6,7,6,gpt-5-mini-2025-08-07,1002,684
4188,40f8a9ddf46ed336172bd54891baa00b9dc40c91c272f89641443831bd903282,1360,0,5,6,5,4,6,2,7,8,4,6,6,5,3,4,4,5,3,3,3,gpt-5-mini-2025-08-07,1066,729
4189,40f8a9ddf46ed336172bd54891baa00b9dc40c91c272f89641443831bd903282,1360,1,7,5,5,4,7,2,8,8,4,5,5,4,2,5,4,6,3,5,5,gpt-5-mini-2025-08-07,874,729
4190,40f8a9ddf46ed336172bd54891baa00b9dc40c91c272f89641443831bd903282,1360,2,7,5,6,5,7,2,8,8,5,6,6,6,2,5,4,6,3,5,3,gpt-5-mini-2025-08-07,746,729
4191,586a8f2129dcfb6ed588e3b36ca9227b668d385c61888e153ac52652e3540a7c,1397,0,8,7,6,7,7,6,8,8,6,4,4,6,5,5,5,7,6,7,6,gpt-5-mini-2025-08-07,1194,1129
4192,586a8f2129dcfb6ed588e3b36ca9227b668d385c61888e153ac52652e3540a7c,1397,1,7,6,5,6,5,5,7,7,4,4,5,6,6,3,3,6,7,6,6,gpt-5-mini-2025-08-07,1578,1129
4193,586a8f2129dcfb6ed588e3b36ca9227b668d385c61888e153ac52652e3540a7c,1397,2,8,7,6,6,7,5,8,8,5,4,4,7,6,4,5,6,7,8,7,gpt-5-mini-2025-08-07,1642,1129
4194,658142400d40dca444da5ea4281fc92aa1a2097d0ebb0b8289833c80be3d21be,1363,0,7,5,5,5,3,5,8,7,5,3,3,5,4,3,3,6,7,8,7,gpt-5-mini-2025-08-07,1130,821
4195,658142400d40dca444da5ea4281fc92aa1a2097d0ebb0b8289833c80be3d21be,1363,1,8,4,5,6,5,6,7,7,4,3,4,6,5,4,3,7,7,7,7,gpt-5-mini-2025-08-07,1130,821
4196,658142400d40dca444da5ea4281fc92aa1a2097d0ebb0b8289833c80be3d21be,1363,2,7,5,4,5,5,3,8,8,4,3,3,6,5,4,3,8,7,8,7,gpt-5-mini-2025-08-07,1002,821
4197,110a17b47dcc7f79ff747f04804186a0abba18436033d1eb72b5fcd19a686bc7,1366,0,7,6,7,5,5,5,6,7,7,7,4,5,3,4,4,6,7,6,7,gpt-5-mini-2025-08-07,1194,658
4198,110a17b47dcc7f79ff747f04804186a0abba18436033d1eb72b5fcd19a686bc7,1366,1,5,6,7,5,6,3,6,6,7,7,4,5,3,4,4,6,7,6,6,gpt-5-mini-2025-08-07,939,658
4199,110a17b47dcc7f79ff747f04804186a0abba18436033d1eb72b5fcd19a686bc7,1366,2,5,6,7,5,4,3,6,7,7,6,4,4,2,3,3,6,7,6,7,gpt-5-mini-2025-08-07,938,658
4200,b20982967a041ede469e72874f98645a605fc652a77a6233a05353a170f2556c,1367,0,8,7,6,5,6,7,8,8,5,5,5,5,3,4,4,7,7,6,7,gpt-5-mini-2025-08-07,1002,848
4201,b20982967a041ede469e72874f98645a605fc652a77a6233a05353a170f2556c,1367,1,8,7,5,5,7,6,7,7,4,6,5,6,4,5,5,7,6,6,7,gpt-5-mini-2025-08-07,938,848
4202,b20982967a041ede469e72874f98645a605fc652a77a6233a05353a170f2556c,1367,2,8,6,5,4,7,5,8,7,5,6,5,5,3,5,4,7,8,7,8,gpt-5-mini-2025-08-07,938,848
4203,c871f93808fb7cc55b7575d89dc18caeb59c0f29b907f509a114dcf8b0fe7193,1368,0,7,6,6,5,6,6,7,7,6,5,3,5,2,5,5,6,8,7,7,gpt-5-mini-2025-08-07,1130,635
4204,c871f93808fb7cc55b7575d89dc18caeb59c0f29b907f509a114dcf8b0fe7193,1368,1,7,6,7,6,5,6,8,8,6,5,3,6,2,5,4,7,8,7,7,gpt-5-mini-2025-08-07,1258,635
4205,c871f93808fb7cc55b7575d89dc18caeb59c0f29b907f509a114dcf8b0fe7193,1368,2,7,6,7,4,6,6,8,8,6,5,3,5,2,4,5,7,8,6,8,gpt-5-mini-2025-08-07,1131,635
4206,a666c84584954682f6a4096f44908b9603a75bcb457c4cf35924536e51b82ad1,1369,0,6,6,6,7,4,2,6,6,6,5,7,7,6,4,3,5,4,5,3,gpt-5-mini-2025-08-07,1066,613
4207,a666c84584954682f6a4096f44908b9603a75bcb457c4cf35924536e51b82ad1,1369,1,5,7,7,7,5,2,5,6,6,6,7,7,5,5,4,4,3,3,3,gpt-5-mini-2025-08-07,1002,613
4208,a666c84584954682f6a4096f44908b9603a75bcb457c4cf35924536e51b82ad1,1369,2,7,7,8,7,4,2,7,6,7,7,8,8,5,5,4,5,3,4,3,gpt-5-mini-2025-08-07,938,613
4209,5bdf79798d3e56d7c078de8380f19c6f505cb739c565964c4331d898378db169,1371,0,8,4,4,5,4,6,8,8,3,3,2,5,7,5,3,6,5,6,6,gpt-5-mini-2025-08-07,1386,636
4210,5bdf79798d3e56d7c078de8380f19c6f505cb739c565964c4331d898378db169,1371,1,8,4,3,6,5,6,7,8,3,3,3,6,6,5,3,7,6,6,6,gpt-5-mini-2025-08-07,874,636
4211,5bdf79798d3e56d7c078de8380f19c6f505cb739c565964c4331d898378db169,1371,2,8,4,4,5,4,6,8,8,4,3,3,5,6,4,3,7,6,6,7,gpt-5-mini-2025-08-07,1002,636
4212,86f85c0fbbf9b9be1f6463f15207088f71cb7b8bcdad47ecc8a62d7aba6eeca5,1372,0,7,4,5,3,5,3,7,4,4,3,6,4,2,4,3,6,5,4,5,gpt-5-mini-2025-08-07,1002,691
4213,86f85c0fbbf9b9be1f6463f15207088f71cb7b8bcdad47ecc8a62d7aba6eeca5,1372,1,7,4,5,3,5,4,8,6,5,4,6,5,3,5,4,7,5,6,7,gpt-5-mini-2025-08-07,1258,691
4214,86f85c0fbbf9b9be1f6463f15207088f71cb7b8bcdad47ecc8a62d7aba6eeca5,1372,2,7,4,5,4,5,3,8,6,4,3,5,5,3,4,4,6,6,6,6,gpt-5-mini-2025-08-07,1130,691
4215,4c045069dd177631a05f3755d4a8105ff567f6df4c314c0f11e846a746ff8769,1374,0,7,5,6,3,4,3,7,6,6,6,5,5,2,4,3,7,7,6,7,gpt-5-mini-2025-08-07,874,623
4216,4c045069dd177631a05f3755d4a8105ff567f6df4c314c0f11e846a746ff8769,1374,1,8,4,6,3,4,3,8,7,6,5,4,5,2,5,4,5,7,7,7,gpt-5-mini-2025-08-07,1066,623
4217,4c045069dd177631a05f3755d4a8105ff567f6df4c314c0f11e846a746ff8769,1374,2,8,5,6,3,4,3,7,6,6,6,3,5,2,4,4,6,7,7,8,gpt-5-mini-2025-08-07,1066,623
4218,af99c7ad9e09116282bad85857afa0490d4751ccc5ae8b8a542b36e27c2622f8,1375,0,7,3,6,3,7,3,6,7,5,4,3,4,2,3,5,7,8,5,7,gpt-5-mini-2025-08-07,746,852
4219,af99c7ad9e09116282bad85857afa0490d4751ccc5ae8b8a542b36e27c2622f8,1375,1,8,3,6,4,7,3,8,7,6,4,3,4,2,3,4,7,8,5,7,gpt-5-mini-2025-08-07,874,852
4220,af99c7ad9e09116282bad85857afa0490d4751ccc5ae8b8a542b36e27c2622f8,1375,2,8,5,7,4,7,3,8,7,6,4,3,4,2,3,6,7,8,6,8,gpt-5-mini-2025-08-07,875,852
4221,ba1ec61ffb4e438f1c43e68a62bf43c7894386a848c9dd4972075a79ab55245f,1376,0,7,5,5,3,7,4,8,7,4,5,4,4,2,5,4,8,7,4,6,gpt-5-mini-2025-08-07,1130,873
4222,ba1ec61ffb4e438f1c43e68a62bf43c7894386a848c9dd4972075a79ab55245f,1376,1,8,5,6,3,7,6,8,7,3,6,3,4,2,3,4,8,5,3,6,gpt-5-mini-2025-08-07,1386,873
4223,ba1ec61ffb4e438f1c43e68a62bf43c7894386a848c9dd4972075a79ab55245f,1376,2,8,5,5,3,7,3,8,7,4,5,3,4,2,5,4,8,6,5,6,gpt-5-mini-2025-08-07,1066,873
4224,ba640f4c1146dedbd255f3c6c1617d80728ada8dc00077dae8813ce6509f0483,1379,0,7,5,6,5,6,4,8,8,5,5,3,5,3,4,6,7,6,6,6,gpt-5-mini-2025-08-07,874,1502
4225,ba640f4c1146dedbd255f3c6c1617d80728ada8dc00077dae8813ce6509f0483,1379,1,8,6,5,4,7,4,8,9,5,5,3,4,2,4,6,7,7,6,7,gpt-5-mini-2025-08-07,1002,1502
4226,ba640f4c1146dedbd255f3c6c1617d80728ada8dc00077dae8813ce6509f0483,1379,2,8,6,5,5,6,6,8,8,6,5,3,6,2,4,5,7,7,7,7,gpt-5-mini-2025-08-07,1130,1502
4227,99f7a7a97871bfa63981cce6f52f51519894177f46c96fb74bb0a8ee4442059e,1462,0,7,4,8,5,7,2,6,6,6,6,3,5,2,4,6,7,7,6,7,gpt-5-mini-2025-08-07,1002,1267
4228,99f7a7a97871bfa63981cce6f52f51519894177f46c96fb74bb0a8ee4442059e,1462,1,7,4,6,4,7,2,6,5,6,6,4,5,2,5,5,6,6,6,7,gpt-5-mini-2025-08-07,1002,1267
4229,99f7a7a97871bfa63981cce6f52f51519894177f46c96fb74bb0a8ee4442059e,1462,2,6,5,6,5,8,2,6,4,6,6,4,6,3,5,7,7,6,6,7,gpt-5-mini-2025-08-07,1066,1267
4230,e545edf29ee01fe223206debb1133c596b2da576c267ac0effbdd565114b0577,1377,0,7,5,5,5,6,4,7,7,5,4,3,5,3,4,4,7,8,5,7,gpt-5-mini-2025-08-07,1002,751
4231,e545edf29ee01fe223206debb1133c596b2da576c267ac0effbdd565114b0577,1377,1,7,6,7,5,5,5,6,7,7,5,3,5,3,3,4,6,7,4,6,gpt-5-mini-2025-08-07,1194,751
4232,e545edf29ee01fe223206debb1133c596b2da576c267ac0effbdd565114b0577,1377,2,6,5,6,5,4,3,6,7,6,4,3,5,3,3,3,5,8,4,6,gpt-5-mini-2025-08-07,938,751
4233,02d20005d9374822eaba2de17fcae76b3c5b7dccb0e146bcc9ff012968cb40b0,1378,0,5,4,7,3,6,2,5,4,7,6,5,4,2,5,6,7,8,6,7,gpt-5-mini-2025-08-07,833,612
4234,02d20005d9374822eaba2de17fcae76b3c5b7dccb0e146bcc9ff012968cb40b0,1378,1,7,4,6,3,6,2,7,6,6,5,4,4,2,3,5,7,8,7,8,gpt-5-mini-2025-08-07,1002,612
4235,02d20005d9374822eaba2de17fcae76b3c5b7dccb0e146bcc9ff012968cb40b0,1378,2,3,3,6,3,6,2,4,5,6,5,5,4,2,4,5,6,8,6,7,gpt-5-mini-2025-08-07,810,612
4236,2dead92de523d9165c3a80d5cce0f0b49134c12f80c56a0cb8f7e2cf74af389f,1386,0,7,6,6,5,7,3,7,7,6,4,3,5,3,4,4,7,6,6,6,gpt-5-mini-2025-08-07,938,816
4237,2dead92de523d9165c3a80d5cce0f0b49134c12f80c56a0cb8f7e2cf74af389f,1386,1,7,5,5,5,7,3,7,7,4,4,3,6,3,4,4,7,5,6,6,gpt-5-mini-2025-08-07,938,816
4238,2dead92de523d9165c3a80d5cce0f0b49134c12f80c56a0cb8f7e2cf74af389f,1386,2,7,6,7,6,7,2,7,7,6,5,3,6,2,3,6,7,6,7,7,gpt-5-mini-2025-08-07,1066,816
4239,706fd918973ff847ada5fa6bc1ba311b2b180c771d14ec4a399ca52ec68d17f5,1385,0,7,6,6,4,3,2,7,6,6,6,2,4,2,3,3,3,4,5,3,gpt-5-mini-2025-08-07,1129,592
4240,706fd918973ff847ada5fa6bc1ba311b2b180c771d14ec4a399ca52ec68d17f5,1385,1,8,6,5,5,3,5,8,7,4,5,2,6,2,3,2,5,6,6,6,gpt-5-mini-2025-08-07,1130,592
4241,706fd918973ff847ada5fa6bc1ba311b2b180c771d14ec4a399ca52ec68d17f5,1385,2,8,6,6,4,4,5,8,7,6,5,2,4,2,3,3,5,5,5,6,gpt-5-mini-2025-08-07,1002,592
4242,08d3961aaac69c06414adcb65855b6cec8cf39e59aaf5a0543dc8ccdcf34ff46,1389,0,8,6,7,7,5,5,8,8,7,5,4,7,4,4,3,6,7,7,6,gpt-5-mini-2025-08-07,1002,800
4243,08d3961aaac69c06414adcb65855b6cec8cf39e59aaf5a0543dc8ccdcf34ff46,1389,1,8,7,6,6,5,5,8,8,6,5,4,6,3,4,3,6,7,6,6,gpt-5-mini-2025-08-07,938,800
4244,08d3961aaac69c06414adcb65855b6cec8cf39e59aaf5a0543dc8ccdcf34ff46,1389,2,8,6,6,7,6,5,7,8,5,4,4,7,5,4,5,6,7,7,6,gpt-5-mini-2025-08-07,1066,800
4245,6f7a2d140fe99f23e1d348542e309cbac8fb2608286e70cb160ca65bc135e8c0,1399,0,8,6,6,6,6,3,8,8,6,5,5,7,4,5,4,7,7,7,6,gpt-5-mini-2025-08-07,1066,765
4246,6f7a2d140fe99f23e1d348542e309cbac8fb2608286e70cb160ca65bc135e8c0,1399,1,8,6,6,6,5,4,8,8,6,4,5,7,3,4,4,6,7,7,6,gpt-5-mini-2025-08-07,938,765
