id,essay_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
1845,375,0,3,3,5,2,6,2,2,4,5,3,4,2,2,4,5,7,7,7,8,gpt-5-nano-2025-08-07,1389,1190
1846,375,1,3,2,4,2,6,2,2,5,4,3,4,3,2,4,3,7,7,7,9,gpt-5-nano-2025-08-07,1325,1190
1847,375,2,4,2,4,2,6,2,3,4,4,2,5,2,2,4,4,7,8,8,9,gpt-5-nano-2025-08-07,1560,1190
1848,375,3,3,2,4,2,6,2,2,4,3,3,5,3,2,4,4,7,8,8,8,gpt-5-nano-2025-08-07,1133,1190
1849,376,0,4,5,6,6,3,3,3,5,6,5,7,6,6,4,3,3,5,5,3,gpt-5-nano-2025-08-07,1453,812
1850,376,1,3,4,5,6,3,2,2,4,5,3,7,5,6,4,3,3,4,5,5,gpt-5-nano-2025-08-07,1432,812
1851,376,2,4,4,5,6,3,2,3,4,6,4,7,6,6,4,3,3,5,5,5,gpt-5-nano-2025-08-07,1558,812
1852,376,3,3,4,5,6,3,2,3,5,5,4,7,6,5,4,3,3,5,4,4,gpt-5-nano-2025-08-07,1838,812
1853,377,0,3,5,6,5,4,2,2,4,6,5,3,6,3,3,4,4,5,4,3,gpt-5-nano-2025-08-07,1453,721
1854,377,1,3,5,6,5,3,2,2,5,6,4,4,6,3,3,4,2,4,3,4,gpt-5-nano-2025-08-07,1587,721
1855,377,2,3,6,7,4,5,2,2,5,7,5,3,4,3,3,4,5,6,4,5,gpt-5-nano-2025-08-07,1560,721
1856,377,3,3,5,6,3,3,3,2,4,5,4,2,4,2,2,3,2,4,3,3,gpt-5-nano-2025-08-07,1688,721
1857,378,0,4,5,6,3,7,2,3,5,6,5,7,4,3,5,7,7,6,6,7,gpt-5-nano-2025-08-07,1542,1211
1858,378,1,4,3,5,3,6,3,3,4,5,4,5,3,3,4,6,6,6,6,6,gpt-5-nano-2025-08-07,1494,1211
1859,378,2,4,4,6,3,7,2,3,6,6,5,6,4,3,4,6,7,7,6,7,gpt-5-nano-2025-08-07,1561,1211
1860,378,3,4,5,6,3,6,2,4,5,6,5,6,3,2,5,7,7,7,7,7,gpt-5-nano-2025-08-07,1432,1211
1861,379,0,5,6,3,7,2,3,3,5,3,4,7,7,7,2,3,2,4,6,4,gpt-5-nano-2025-08-07,1389,1204
1862,379,1,6,5,3,5,3,4,3,6,3,4,6,5,7,3,5,3,4,6,6,gpt-5-nano-2025-08-07,1709,1204
1863,379,2,5,5,4,7,3,5,3,5,4,4,6,6,6,4,4,2,4,5,4,gpt-5-nano-2025-08-07,1562,1204
1864,379,3,5,5,3,7,2,4,3,5,3,4,6,7,8,3,4,2,6,5,5,gpt-5-nano-2025-08-07,1240,1204
1865,380,0,8,6,5,6,4,5,7,8,5,5,6,7,7,6,4,7,6,6,7,gpt-5-nano-2025-08-07,1496,1647
1866,380,1,7,6,3,6,5,6,5,7,3,3,6,6,6,5,4,5,6,6,7,gpt-5-nano-2025-08-07,1203,1647
1867,380,2,7,6,6,7,6,6,6,7,5,6,7,7,6,6,4,6,6,6,7,gpt-5-nano-2025-08-07,2456,1647
1868,380,3,7,6,5,7,6,6,4,6,5,5,8,7,7,6,4,7,5,7,8,gpt-5-nano-2025-08-07,1837,1647
1869,381,0,6,3,3,2,5,5,2,4,3,3,2,2,2,4,3,6,7,6,7,gpt-5-nano-2025-08-07,1688,856
1870,381,1,6,3,4,2,3,7,3,3,4,3,2,2,2,3,2,4,7,6,6,gpt-5-nano-2025-08-07,1496,856
1871,381,2,5,3,4,3,4,4,3,4,4,3,3,3,2,3,3,5,7,6,6,gpt-5-nano-2025-08-07,1517,856
1872,381,3,6,3,4,2,4,6,4,5,4,2,2,3,2,4,3,5,6,6,6,gpt-5-nano-2025-08-07,1304,856
1873,382,0,8,4,4,3,3,7,4,6,4,3,3,4,4,3,2,4,6,7,6,gpt-5-nano-2025-08-07,1242,1254
1874,382,1,7,4,4,5,3,5,4,6,3,4,3,3,3,3,3,5,7,8,7,gpt-5-nano-2025-08-07,1646,1254
1875,382,2,8,4,4,4,2,7,4,7,4,3,3,3,5,4,2,5,5,6,5,gpt-5-nano-2025-08-07,1581,1254
1876,382,3,8,4,4,4,2,7,5,7,4,3,3,5,4,3,2,4,5,7,6,gpt-5-nano-2025-08-07,1752,1254
1877,383,0,3,6,7,5,6,3,3,6,7,6,5,5,4,5,3,5,5,6,7,gpt-5-nano-2025-08-07,1496,1229
1878,383,1,4,5,7,7,4,4,3,5,7,6,6,7,6,5,3,6,3,6,5,gpt-5-nano-2025-08-07,2200,1229
1879,383,2,4,7,7,6,4,3,3,6,7,8,4,5,5,5,3,6,5,6,5,gpt-5-nano-2025-08-07,1880,1229
1880,383,3,4,6,7,6,4,4,3,6,7,6,6,6,5,5,3,5,6,7,7,gpt-5-nano-2025-08-07,1624,1229
1881,384,0,4,2,3,3,6,3,5,5,4,3,2,3,2,7,2,7,5,5,8,gpt-5-nano-2025-08-07,1560,739
1882,384,1,5,3,4,3,4,2,5,5,3,3,2,3,2,6,2,5,5,5,7,gpt-5-nano-2025-08-07,1240,739
1883,384,2,5,4,3,4,5,3,5,6,3,3,2,4,3,7,3,6,5,6,7,gpt-5-nano-2025-08-07,1817,739
1884,384,3,3,4,3,3,5,2,6,5,3,3,2,3,2,8,3,7,5,6,9,gpt-5-nano-2025-08-07,1880,739
1885,385,0,6,5,6,5,3,2,3,7,6,5,5,5,5,5,2,4,6,6,6,gpt-5-nano-2025-08-07,1560,910
1886,385,1,6,5,6,6,3,2,3,7,5,4,6,7,5,4,2,4,5,7,6,gpt-5-nano-2025-08-07,1496,910
1887,385,2,7,6,6,5,3,3,3,7,6,5,6,6,6,4,2,3,5,7,7,gpt-5-nano-2025-08-07,1902,910
1888,385,3,7,6,7,7,3,3,4,8,7,5,6,7,6,4,3,4,5,5,4,gpt-5-nano-2025-08-07,1881,910
1889,386,0,5,6,5,3,4,5,3,5,6,5,3,4,3,3,3,5,7,7,7,gpt-5-nano-2025-08-07,1174,1428
1890,386,1,4,6,6,2,4,3,3,5,5,4,3,3,2,3,3,7,8,8,8,gpt-5-nano-2025-08-07,1389,1428
1891,386,2,5,6,4,3,3,6,3,4,5,4,3,5,3,3,3,7,8,8,8,gpt-5-nano-2025-08-07,1517,1428
1892,386,3,6,7,7,3,4,6,3,5,7,6,3,4,4,3,3,6,8,7,7,gpt-5-nano-2025-08-07,1496,1428
1893,387,0,6,3,3,3,3,6,4,4,3,3,4,3,5,3,2,5,7,6,7,gpt-5-nano-2025-08-07,1454,767
1894,387,1,6,3,2,3,3,7,4,4,2,3,4,3,4,2,2,6,8,7,7,gpt-5-nano-2025-08-07,1389,767
1895,387,2,6,3,3,3,2,5,4,4,3,3,4,3,4,3,2,5,6,6,7,gpt-5-nano-2025-08-07,1240,767
1896,387,3,6,2,4,3,3,6,4,5,4,2,3,3,4,3,3,5,7,7,7,gpt-5-nano-2025-08-07,1240,767
1897,388,0,4,4,4,4,4,3,3,6,4,3,5,4,5,3,3,4,6,8,7,gpt-5-nano-2025-08-07,1816,827
1898,388,1,4,4,3,3,3,3,3,5,3,3,4,4,4,3,2,3,6,6,6,gpt-5-nano-2025-08-07,1965,827
1899,388,2,6,4,5,3,3,5,4,5,5,4,3,4,3,3,2,5,6,7,6,gpt-5-nano-2025-08-07,1558,827
1900,388,3,5,3,5,4,3,4,3,6,5,3,2,3,4,3,2,4,6,7,6,gpt-5-nano-2025-08-07,1624,827
1901,389,0,3,2,4,4,4,2,2,5,5,3,5,4,4,3,2,5,6,6,7,gpt-5-nano-2025-08-07,1326,658
1902,389,1,3,2,4,4,5,3,2,5,3,3,5,4,5,3,3,6,7,6,7,gpt-5-nano-2025-08-07,1368,658
1903,389,2,3,3,5,4,6,3,2,3,4,4,4,4,3,5,4,6,6,6,7,gpt-5-nano-2025-08-07,1366,658
1904,389,3,3,4,5,4,4,2,3,4,4,3,5,4,5,4,3,6,6,6,7,gpt-5-nano-2025-08-07,1048,658
1905,390,0,6,7,6,9,6,4,5,6,5,5,8,8,8,4,4,5,4,5,4,gpt-5-nano-2025-08-07,1432,1408
1906,390,1,7,7,7,9,4,5,5,6,7,8,7,8,8,3,3,5,5,4,4,gpt-5-nano-2025-08-07,1560,1408
1907,390,2,6,8,7,8,5,4,5,7,7,7,7,7,6,4,4,4,3,5,5,gpt-5-nano-2025-08-07,1752,1408
1908,390,3,6,7,7,8,4,5,5,6,7,7,8,8,7,3,2,4,3,5,4,gpt-5-nano-2025-08-07,1496,1408
1909,391,0,6,5,4,4,3,4,3,6,4,5,4,4,3,4,3,4,5,5,5,gpt-5-nano-2025-08-07,1047,1169
1910,391,1,4,5,6,5,3,2,3,5,6,5,5,5,3,5,3,4,4,5,6,gpt-5-nano-2025-08-07,1878,1169
1911,391,2,4,5,5,4,3,2,3,6,5,5,3,3,3,4,2,3,4,6,7,gpt-5-nano-2025-08-07,1688,1169
1912,391,3,5,4,3,6,3,2,3,5,3,3,5,5,3,4,3,4,5,6,6,gpt-5-nano-2025-08-07,918,1169
1913,392,0,6,2,3,4,3,4,6,5,3,3,4,5,4,5,3,5,6,6,7,gpt-5-nano-2025-08-07,1775,1054
1914,392,1,6,3,4,4,4,2,6,5,4,3,4,5,3,5,3,5,6,6,6,gpt-5-nano-2025-08-07,1560,1054
1915,392,2,7,3,4,6,4,6,7,5,4,3,4,5,5,5,4,5,7,6,6,gpt-5-nano-2025-08-07,1432,1054
1916,392,3,6,4,3,6,4,2,5,6,3,3,4,6,5,4,3,5,6,5,6,gpt-5-nano-2025-08-07,1304,1054
1917,393,0,4,3,4,3,3,3,3,5,3,4,3,3,2,4,2,4,6,5,5,gpt-5-nano-2025-08-07,1560,617
1918,393,1,3,4,4,3,3,2,2,5,3,4,2,3,2,4,2,5,6,5,7,gpt-5-nano-2025-08-07,1261,617
1919,393,2,5,4,4,3,3,3,3,4,4,3,3,3,2,4,3,5,5,5,6,gpt-5-nano-2025-08-07,1560,617
1920,393,3,3,4,4,3,3,2,3,5,3,4,2,4,2,3,2,7,6,6,7,gpt-5-nano-2025-08-07,1304,617
1921,394,0,4,4,5,6,7,3,3,4,5,4,8,6,7,4,4,7,7,8,8,gpt-5-nano-2025-08-07,1688,1084
1922,394,1,3,4,5,6,4,2,2,4,4,4,8,6,7,3,3,7,7,8,8,gpt-5-nano-2025-08-07,1645,1084
1923,394,2,5,4,5,5,5,4,3,4,4,3,7,6,7,4,3,6,6,7,8,gpt-5-nano-2025-08-07,1389,1084
1924,394,3,5,3,5,4,7,4,4,5,4,3,7,5,6,4,3,7,8,7,8,gpt-5-nano-2025-08-07,1368,1084
1925,395,0,4,5,7,6,4,2,3,5,7,4,7,6,7,4,3,6,8,6,8,gpt-5-nano-2025-08-07,1432,819
1926,395,1,4,4,7,5,4,3,3,5,6,5,6,6,6,4,3,7,8,7,7,gpt-5-nano-2025-08-07,1558,819
1927,395,2,3,4,6,5,4,2,3,5,6,5,7,5,6,4,4,6,8,7,8,gpt-5-nano-2025-08-07,1240,819
1928,395,3,3,4,6,4,5,2,2,4,6,4,5,3,4,4,3,7,8,6,7,gpt-5-nano-2025-08-07,1368,819
1929,396,0,7,6,6,5,4,4,4,7,6,5,4,5,3,5,3,5,5,6,6,gpt-5-nano-2025-08-07,1240,655
1930,396,1,6,5,6,6,4,4,3,7,6,5,4,5,4,5,3,6,5,5,7,gpt-5-nano-2025-08-07,1366,655
1931,396,2,7,6,7,5,5,5,4,7,6,6,3,5,4,5,3,7,4,6,7,gpt-5-nano-2025-08-07,1688,655
1932,396,3,6,5,6,5,4,3,4,8,5,5,4,4,3,4,3,7,5,5,7,gpt-5-nano-2025-08-07,1368,655
1933,397,0,5,4,5,3,3,2,3,6,5,3,4,4,2,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1368,1339
1934,397,1,4,4,5,3,4,2,3,5,5,4,3,4,2,4,3,7,7,8,7,gpt-5-nano-2025-08-07,1304,1339
1935,397,2,4,4,5,3,3,2,2,5,5,4,4,3,2,4,3,7,7,8,7,gpt-5-nano-2025-08-07,1709,1339
1936,397,3,5,4,4,3,4,3,3,5,4,4,3,3,2,3,3,6,7,7,7,gpt-5-nano-2025-08-07,1432,1339
1937,398,0,6,4,5,3,6,2,3,7,4,4,3,4,2,3,3,7,7,5,9,gpt-5-nano-2025-08-07,1496,878
1938,398,1,7,3,4,3,6,3,4,7,3,4,2,3,2,3,3,8,6,5,9,gpt-5-nano-2025-08-07,1389,878
1939,398,2,6,4,5,4,4,4,3,7,5,5,3,4,3,4,3,8,7,7,9,gpt-5-nano-2025-08-07,1496,878
1940,398,3,6,3,4,4,5,2,3,7,4,4,3,3,2,3,4,8,7,5,9,gpt-5-nano-2025-08-07,1558,878
1941,399,0,6,5,5,6,7,4,6,6,5,5,7,6,6,5,6,7,8,6,7,gpt-5-nano-2025-08-07,1750,1186
1942,399,1,7,6,6,6,8,4,6,7,6,6,7,7,7,6,7,7,8,6,7,gpt-5-nano-2025-08-07,1560,1186
1943,399,2,5,6,6,6,7,4,5,5,5,5,6,7,6,5,6,6,7,5,7,gpt-5-nano-2025-08-07,1558,1186
1944,399,3,6,5,7,6,7,4,6,6,6,6,6,6,7,5,6,7,7,6,7,gpt-5-nano-2025-08-07,1302,1186
1945,400,0,5,5,6,6,5,2,4,6,6,5,6,6,5,5,4,6,7,6,7,gpt-5-nano-2025-08-07,1688,1157
1946,400,1,6,5,6,5,5,5,4,5,5,5,4,5,4,5,3,6,7,7,7,gpt-5-nano-2025-08-07,1432,1157
1947,400,2,4,5,6,6,4,2,3,5,6,6,5,6,6,5,3,5,6,5,7,gpt-5-nano-2025-08-07,1240,1157
1948,400,3,5,5,5,5,4,3,2,5,4,5,6,5,6,4,3,5,6,5,7,gpt-5-nano-2025-08-07,1622,1157
1949,401,0,7,7,7,7,6,4,7,5,7,6,5,7,6,4,4,7,6,4,6,gpt-5-nano-2025-08-07,1324,1165
1950,401,1,6,7,8,8,6,5,7,5,8,7,6,7,5,4,5,6,5,4,6,gpt-5-nano-2025-08-07,1624,1165
1951,401,2,7,6,7,6,7,5,7,6,7,6,5,6,5,4,6,7,7,6,7,gpt-5-nano-2025-08-07,1816,1165
1952,401,3,7,6,8,7,6,6,7,6,8,7,6,7,4,3,4,7,6,4,6,gpt-5-nano-2025-08-07,1776,1165
1953,402,0,4,4,5,3,3,2,3,4,5,4,5,4,6,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1560,730
1954,402,1,4,4,5,3,3,3,3,5,4,3,4,4,5,3,2,4,7,6,7,gpt-5-nano-2025-08-07,1432,730
1955,402,2,5,4,5,3,3,3,3,6,4,3,6,4,4,5,3,6,7,7,8,gpt-5-nano-2025-08-07,1560,730
1956,402,3,4,4,6,3,3,3,3,4,5,4,4,3,5,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1944,730
1957,403,0,5,6,6,3,5,2,3,6,5,6,4,5,3,4,4,5,6,6,6,gpt-5-nano-2025-08-07,1624,1074
1958,403,1,5,6,6,3,4,2,4,6,6,6,3,4,3,3,3,4,5,5,5,gpt-5-nano-2025-08-07,1430,1074
1959,403,2,6,7,7,3,4,3,3,7,7,7,4,6,4,3,3,4,6,6,5,gpt-5-nano-2025-08-07,1325,1074
1960,403,3,6,6,7,4,6,2,4,7,6,6,5,5,4,4,5,5,6,6,5,gpt-5-nano-2025-08-07,1624,1074
1961,404,0,5,4,5,4,3,4,5,6,4,3,3,4,3,3,2,3,7,6,6,gpt-5-nano-2025-08-07,1432,930
1962,404,1,4,3,4,5,2,2,3,5,4,3,5,4,3,3,2,3,7,7,7,gpt-5-nano-2025-08-07,1453,930
1963,404,2,5,4,4,5,2,3,3,4,3,3,2,4,3,2,1,2,7,6,6,gpt-5-nano-2025-08-07,1626,930
1964,404,3,4,3,5,4,2,2,4,6,4,3,3,4,3,3,2,4,7,7,7,gpt-5-nano-2025-08-07,1498,930
1965,405,0,5,2,3,3,3,6,3,3,3,4,3,3,2,4,2,7,6,5,7,gpt-5-nano-2025-08-07,1240,654
1966,405,1,4,3,3,3,4,3,2,5,3,4,3,3,2,4,3,6,5,5,6,gpt-5-nano-2025-08-07,1709,654
1967,405,2,6,2,3,3,4,5,3,4,3,3,3,2,3,4,2,5,6,4,6,gpt-5-nano-2025-08-07,1325,654
1968,405,3,4,2,2,3,3,3,3,4,2,2,4,3,2,5,2,6,5,5,7,gpt-5-nano-2025-08-07,1304,654
1969,406,0,4,5,5,6,3,2,3,6,5,5,4,5,6,3,2,4,6,5,6,gpt-5-nano-2025-08-07,1582,1754
1970,406,1,5,7,6,6,3,3,3,6,5,6,4,6,6,4,3,3,7,5,4,gpt-5-nano-2025-08-07,1262,1754
1971,406,2,5,7,6,6,4,3,3,6,6,7,6,7,6,4,3,4,6,5,5,gpt-5-nano-2025-08-07,1560,1754
1972,406,3,5,7,5,7,2,3,3,7,5,5,4,6,7,3,2,4,6,6,5,gpt-5-nano-2025-08-07,1558,1754
1973,407,0,3,6,7,5,3,2,3,4,6,7,5,4,4,5,3,4,6,4,6,gpt-5-nano-2025-08-07,1432,773
1974,407,1,3,6,7,6,3,2,3,4,7,6,5,5,4,5,3,6,6,4,7,gpt-5-nano-2025-08-07,1902,773
1975,407,2,4,6,7,5,3,3,3,6,6,6,4,5,5,5,3,4,6,4,7,gpt-5-nano-2025-08-07,1432,773
1976,407,3,3,6,7,4,3,2,3,6,7,6,5,4,5,4,2,4,6,4,6,gpt-5-nano-2025-08-07,1453,773
1977,408,0,5,6,5,4,5,2,3,6,5,4,3,5,2,4,4,6,7,6,7,gpt-5-nano-2025-08-07,1622,898
1978,408,1,6,5,4,3,4,4,3,5,4,4,5,3,2,4,3,6,7,7,7,gpt-5-nano-2025-08-07,1432,898
1979,408,2,5,6,4,3,4,2,3,7,4,5,3,4,3,3,4,6,7,6,8,gpt-5-nano-2025-08-07,1261,898
1980,408,3,5,4,5,4,7,3,4,5,4,4,3,4,2,4,6,7,6,7,8,gpt-5-nano-2025-08-07,1560,898
1981,409,0,4,6,5,4,3,2,4,6,4,5,6,5,3,4,2,5,6,6,6,gpt-5-nano-2025-08-07,1304,1026
1982,409,1,4,7,6,5,3,2,3,6,6,5,5,5,3,4,3,4,7,7,7,gpt-5-nano-2025-08-07,1368,1026
1983,409,2,5,7,7,4,4,2,4,7,7,5,5,4,3,3,3,5,7,8,7,gpt-5-nano-2025-08-07,2029,1026
1984,409,3,3,6,6,5,3,2,3,6,6,5,6,5,3,4,2,4,7,8,7,gpt-5-nano-2025-08-07,1686,1026
1985,410,0,4,6,5,4,4,2,3,6,5,4,2,5,2,3,5,4,5,6,5,gpt-5-nano-2025-08-07,1816,1314
1986,410,1,4,6,6,4,5,3,3,5,5,4,3,3,2,4,5,5,6,6,6,gpt-5-nano-2025-08-07,1517,1314
1987,410,2,5,6,5,3,4,3,3,5,5,4,3,5,3,3,3,4,5,6,5,gpt-5-nano-2025-08-07,1560,1314
1988,410,3,4,5,4,3,2,3,3,5,4,4,3,4,2,3,4,3,6,7,7,gpt-5-nano-2025-08-07,1902,1314
1989,411,0,6,4,5,3,2,5,7,5,5,3,4,3,4,3,2,5,7,7,7,gpt-5-nano-2025-08-07,1773,941
1990,411,1,8,4,6,4,3,4,8,7,6,3,5,4,4,3,3,5,7,8,7,gpt-5-nano-2025-08-07,1305,941
1991,411,2,6,4,5,3,3,3,7,6,4,3,4,4,3,4,2,5,7,7,6,gpt-5-nano-2025-08-07,1709,941
1992,411,3,6,4,5,4,3,4,6,6,4,4,4,4,5,3,2,6,7,7,6,gpt-5-nano-2025-08-07,1112,941
1993,412,0,5,7,7,6,4,2,3,5,6,6,8,7,5,4,5,4,4,4,5,gpt-5-nano-2025-08-07,1241,1102
1994,412,1,5,7,8,7,4,4,4,5,7,7,9,7,6,3,4,3,4,5,4,gpt-5-nano-2025-08-07,1389,1102
1995,412,2,4,7,8,7,4,3,3,5,7,7,8,7,6,4,5,4,3,5,5,gpt-5-nano-2025-08-07,1752,1102
1996,412,3,5,6,7,7,4,4,4,6,6,7,8,7,7,3,4,5,5,4,5,gpt-5-nano-2025-08-07,1240,1102
1997,413,0,4,7,7,5,2,2,2,5,7,6,2,5,3,4,2,5,7,6,5,gpt-5-nano-2025-08-07,1496,982
1998,413,1,4,8,6,5,2,4,2,5,6,6,2,5,2,3,2,4,6,5,5,gpt-5-nano-2025-08-07,1558,982
1999,413,2,3,7,7,5,2,3,2,5,7,7,3,6,2,4,2,4,7,6,6,gpt-5-nano-2025-08-07,1710,982
2000,413,3,5,6,7,5,2,2,3,5,7,7,3,6,3,4,2,5,6,5,6,gpt-5-nano-2025-08-07,1750,982
2001,414,0,3,6,7,4,3,2,2,5,8,8,3,5,3,3,2,4,7,7,6,gpt-5-nano-2025-08-07,1240,579
2002,414,1,4,7,7,3,2,2,2,5,7,7,3,3,2,2,2,3,7,7,7,gpt-5-nano-2025-08-07,1368,579
2003,414,2,4,8,7,3,3,3,3,4,7,7,3,4,2,4,3,4,7,6,6,gpt-5-nano-2025-08-07,1366,579
2004,414,3,3,6,6,3,3,2,2,5,6,7,3,5,2,4,2,4,8,8,7,gpt-5-nano-2025-08-07,1366,579
2005,415,0,6,5,7,6,5,4,7,6,6,6,8,7,5,5,3,7,6,5,7,gpt-5-nano-2025-08-07,1971,1628
2006,415,1,6,5,8,6,5,4,7,6,7,7,7,6,6,5,4,5,6,6,7,gpt-5-nano-2025-08-07,1560,1628
2007,415,2,5,5,7,6,4,4,8,6,7,6,7,6,5,6,3,5,6,6,6,gpt-5-nano-2025-08-07,1197,1628
2008,415,3,7,4,7,6,5,4,7,6,7,7,8,7,5,6,4,6,6,6,7,gpt-5-nano-2025-08-07,1240,1628
2009,416,0,6,7,8,5,4,5,4,7,8,6,4,6,4,3,4,6,8,8,7,gpt-5-nano-2025-08-07,1432,1153
2010,416,1,5,6,7,4,5,3,3,7,6,6,3,4,4,4,6,4,7,6,6,gpt-5-nano-2025-08-07,982,1153
2011,416,2,4,7,7,5,6,2,3,8,7,6,3,5,3,5,6,6,7,7,7,gpt-5-nano-2025-08-07,1750,1153
2012,416,3,6,7,7,5,6,3,4,7,6,6,4,4,4,3,5,4,6,7,6,gpt-5-nano-2025-08-07,1773,1153
2013,417,0,4,8,7,7,4,2,4,5,7,8,5,7,3,5,3,4,6,5,4,gpt-5-nano-2025-08-07,1240,1343
2014,417,1,4,8,7,6,4,2,4,7,7,8,5,7,3,5,4,5,6,4,5,gpt-5-nano-2025-08-07,1560,1343
2015,417,2,4,7,6,7,4,2,4,7,6,8,5,7,3,5,4,5,6,5,6,gpt-5-nano-2025-08-07,1366,1343
2016,417,3,4,8,8,8,4,3,4,6,8,8,7,8,4,5,3,5,6,4,4,gpt-5-nano-2025-08-07,1070,1343
2017,418,0,3,5,5,5,2,2,2,4,4,3,4,6,3,3,2,4,8,8,7,gpt-5-nano-2025-08-07,1779,1042
2018,418,1,3,4,6,3,3,2,2,5,6,4,2,3,2,3,2,3,9,9,8,gpt-5-nano-2025-08-07,2093,1042
2019,418,2,4,6,4,4,3,2,2,4,5,5,3,7,2,3,2,3,9,9,9,gpt-5-nano-2025-08-07,1816,1042
2020,418,3,4,7,5,6,3,2,3,6,5,6,3,7,3,3,2,6,8,8,7,gpt-5-nano-2025-08-07,1965,1042
2021,419,0,8,5,7,3,5,6,4,8,8,7,3,3,2,4,5,6,8,7,8,gpt-5-nano-2025-08-07,1709,863
2022,419,1,6,5,6,4,6,3,2,7,8,8,3,4,2,4,5,7,8,8,8,gpt-5-nano-2025-08-07,1688,863
2023,419,2,7,5,6,4,6,2,2,8,7,7,3,4,4,4,6,7,8,7,8,gpt-5-nano-2025-08-07,1496,863
2024,419,3,7,7,6,5,6,5,4,8,7,8,4,4,4,4,6,7,8,8,7,gpt-5-nano-2025-08-07,1389,863
2025,420,0,6,5,6,2,3,3,3,5,5,4,3,4,3,2,2,4,7,5,6,gpt-5-nano-2025-08-07,1368,821
2026,420,1,3,5,6,3,3,3,3,4,6,4,3,4,2,4,2,3,7,6,6,gpt-5-nano-2025-08-07,1709,821
2027,420,2,6,4,7,3,3,4,4,7,6,4,4,4,5,3,3,4,7,7,7,gpt-5-nano-2025-08-07,1753,821
2028,420,3,4,3,4,3,3,3,3,4,4,4,4,4,3,3,2,4,7,7,7,gpt-5-nano-2025-08-07,1368,821
2029,421,0,7,5,6,4,2,4,6,7,6,5,3,5,3,4,2,6,6,7,7,gpt-5-nano-2025-08-07,1624,1164
2030,421,1,7,5,5,6,3,4,6,7,5,4,4,6,5,3,3,6,5,6,6,gpt-5-nano-2025-08-07,1431,1164
2031,421,2,7,4,5,4,5,5,5,7,5,5,4,4,3,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1304,1164
2032,421,3,6,5,5,5,3,2,6,7,5,4,5,6,4,4,3,4,5,5,5,gpt-5-nano-2025-08-07,1368,1164
2033,422,0,4,6,6,7,3,3,3,6,5,5,7,7,7,3,3,5,7,5,7,gpt-5-nano-2025-08-07,1453,999
2034,422,1,4,7,6,7,2,3,3,5,6,5,7,7,6,3,2,4,7,5,7,gpt-5-nano-2025-08-07,1624,999
2035,422,2,3,4,6,5,2,2,2,5,5,4,7,6,6,3,2,3,7,5,7,gpt-5-nano-2025-08-07,4077,999
2036,422,3,4,4,6,6,3,3,3,5,6,5,7,7,6,2,3,4,7,6,7,gpt-5-nano-2025-08-07,1646,999
2037,423,0,4,5,4,3,5,2,3,4,4,3,5,4,5,5,4,5,6,6,6,gpt-5-nano-2025-08-07,1560,771
2038,423,1,3,3,3,3,4,2,3,4,3,3,6,4,3,3,3,5,5,5,5,gpt-5-nano-2025-08-07,1880,771
2039,423,2,4,3,4,3,4,2,4,5,4,3,5,3,3,3,3,3,5,5,6,gpt-5-nano-2025-08-07,1558,771
2040,423,3,4,3,3,3,4,2,3,5,3,3,6,4,3,4,3,5,5,5,6,gpt-5-nano-2025-08-07,1238,771
2041,424,0,4,4,3,2,3,2,2,3,3,4,3,2,2,3,2,5,5,5,6,gpt-5-nano-2025-08-07,1430,726
2042,424,1,4,5,5,3,4,2,3,4,4,3,5,4,2,3,3,7,6,7,8,gpt-5-nano-2025-08-07,1752,726
2043,424,2,5,4,3,2,3,3,4,3,3,3,4,3,2,3,2,5,7,8,8,gpt-5-nano-2025-08-07,1325,726
2044,424,3,3,6,6,3,4,2,3,4,6,5,3,3,2,3,2,6,6,8,7,gpt-5-nano-2025-08-07,1560,726
2045,425,0,5,7,6,8,4,3,5,6,6,5,7,8,6,5,3,5,7,5,6,gpt-5-nano-2025-08-07,1368,810
2046,425,1,4,7,7,7,5,2,5,6,7,6,6,7,7,5,3,6,6,5,6,gpt-5-nano-2025-08-07,1560,810
2047,425,2,6,8,7,7,5,3,5,6,7,7,6,7,8,6,4,6,7,4,6,gpt-5-nano-2025-08-07,1240,810
2048,425,3,6,8,7,8,4,3,4,6,7,6,7,8,7,5,3,5,7,5,6,gpt-5-nano-2025-08-07,1496,810
2049,426,0,5,5,5,5,3,3,4,5,4,5,5,6,3,3,3,4,6,6,6,gpt-5-nano-2025-08-07,1238,1062
2050,426,1,6,4,6,4,3,3,5,8,5,4,3,4,3,4,3,3,7,6,8,gpt-5-nano-2025-08-07,1880,1062
2051,426,2,6,4,5,6,3,3,5,6,5,4,5,5,4,4,3,4,6,5,6,gpt-5-nano-2025-08-07,1496,1062
2052,426,3,7,4,6,6,3,4,5,8,6,5,3,5,4,4,2,4,8,8,7,gpt-5-nano-2025-08-07,1624,1062
2053,427,0,4,6,5,4,4,4,3,5,5,4,6,4,4,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1496,1284
